	id	text	label
996	10370	Skladný a překvapivě silný.	0
997	10411	Vysoký sací výkon vysavače.	0
998	9872	Velmi dobrý sací výkon.	0
999	9607	Vše co nasaje zůstává uvnitř.	1
1000	10395	Mnoho doplňků k vysavači.	1
1001	9319	Vydrží nabitý déle než uvedeno v manualu.	0
1002	10455	Perfektně vysává zvířecí srst!.	0
1003	11484	Nemá úložný prostor pro nádstavce.	1
1004	10608	A už je na reklamaci.	0
1005	11095	Že vysavač bude chtít vytrhnout konzoli ze zdi.	1
1006	11117	Na úzkých schodech se zasekává do parkovací polohy - velmi nepohodlné.	1
1007	11516	Šňůra se trochu plete pod nohy.	1
1008	9825	Koupila jsem kvuli rychlemu uklidu psich chlupu.	0
1009	10301	Všechny ostatní výhody ručního vysavače: osvětlení.	0
1010	9994	Mnoho příslušenství ve výbavě i možnost dokoupení u miele.	0
1011	9829	Při nastavení nižšího sacího výkonu je provoz velmi tichý.	0
1012	10490	Dostane se opravdu všude.	1
1013	9545	Velmi dobrý výkon zametá i chlupy po domácích mazlíčcích.	0
1014	9588	Nemusí se přepínat do jiné zásuvky.	1
1015	10607	Ale neluxujete v noci:-).	1
1016	9318	Co mu stoji v ceste.	0
1017	10043	Je pro operativní použití.	0
1018	10817	Takže při otočce skoro vždy obrácen vzhůru nohama.	0
1019	11539	Kolečka na přejíždění mohla být větší.	1
1020	10923	Delonghi je sice o 500 dražší.	1
1021	10772	Aby se vysavač spustil.	1
1022	10212	Bohaté příslušenství včetně turbokartáče.	0
1023	10797	Opravdu saje tak moc.	1
1024	10876	Kvalita některých dílů připomíná asijské výrobce.	1
1025	9342	Není tedy třeba kupovat papírové pytlíky.	0
1026	10503	Kvalitní a promyšlené provedení.	0
1027	9876	Snadné a lehké použití.	0
1028	10333	Že bych nestihla vysát.	1
1029	10960	Vylévání špinavé vody po vysávání.	1
1030	9285	Elegantní a výkonný vysavač který stačí pro běžný domácí úklid.	0
1031	11079	Spínač je nutno držet neustále zapnutý.	1
1032	10601	Diky elektrostatickemu naboji se na to chyta prach a necistoty uplne vsude.	1
1033	11174	Podle informací z elektro prodejny v místě mého bydliště byla výroba tohoto vysavače již ukončena a nástupcem se stal vysavač poseidon.	1
1034	10105	Kvalita mokrého i suchého vysávání.	0
1035	10275	No prostě můj nový pomocník:)).	0
1036	11285	Cvhíli trvalo ho složit.	0
1037	9465	Je perfektní pro maminky s dětmi.	0
1038	9696	Tento je za dobrou cenu a opravdu výkonný.	0
1039	10577	Vysavač není na drobné nečistoty.	1
1040	9396	Elektromagnetický oklep filtru opravdu funguje.	0
1041	11379	Bylo k odběru až třetí den.	1
1042	10878	Žádné nedostatky jsem dosud nezjistil.	1
1043	11207	Aby bylo požití ručního vysavače jednodušší.	1
1044	10438	Nevihoda jen špatná manipulace s vylivanim špinavé vody z hlavní  nádoby.	1
1045	9478	Perfektně zbaví koberec zvířecích chlupů.	0
1046	9691	Vysává super čistí i vzduch atd.	0
1047	11325	Mela  by byt delsi privodni snura.	1
1048	10679	Krátká teleskopická tyč - naštěstí jsem našel doma od staršího vysavače cca o 10 cm delší a hned je to mnohem lepší.	1
1049	10889	Na rozdíl od samostatných ručních vysavačů má tento širokou a vysokou sací část.	0
1050	10011	Hlavně jsem ocenila jak účinně vysává koberce.	0
1051	10271	Mokr vysávání  a zároven je to ysavač pro alergiky.	0
1052	9616	Obrovskou výhodou je čištění teplou vodou.	0
1053	11443	S běžným vysavačem se nemůže rovnat a není to náhrada za klasický vysavač který je mnohem výkonnější.	1
1054	10604	Mokré vysavani nic moc.	1
1055	10675	Plastove casti jsou ale dost chatrné.	1
1056	10419	Konečně vysavač co vysaje i to co nevidíte.	0
1057	9502	Dobrá filtrace i nejjemnějšího prachu.	0
1058	10565	Zatím funguje jak má.	0
1059	9579	Které koberci dávají celkem 'zabrat'.	0
1060	11446	Nekvalitní provedení viz popis níže.	1
1061	9333	Vydrží dlouho nabitý (zatím jsme ho po několika měsících stále snad ani jednou nedobíjeli).	0
1062	11366	Neměl takový  výkon ale prach jsem při zapnutí nikdy necítila.	1
1063	10472	Snadné čištění zásobníku na prach.	0
1064	9534	Možnost pověsit na zeď.	0
1065	9638	Na dlažbě dobře čistí.	0
1066	9352	Idealni myti podlahy a zaroven vysavani!.	0
1067	9859	Lze při nižším výkonu vysávat i koberce (nezvedá se tolik).	0
1068	11042	Nic za krátkou dobu používání nezjistila.	1
1069	10803	Sáček je cítit - máme psa.	0
1070	11243	I přes oklep poměrně brzy ztratil část sacího výkonu  při použití na stavbě ( prach z betonu a z broušení sádrokartonu).	1
1071	10338	V pohodě i větší kousky.	0
1072	9957	Bezsáčkový provoz je prioritou.	0
1073	10369	Jednoduché ovládání i čištění.	0
1074	10424	Dobře se s ním manipuluje.	1
1075	10458	Sací výkon skoro jako normální vysavač.	0
1076	11330	Musí se větší silou nasadit na teleskopickou trubici.	1
1077	10632	Prodlužovací tyč se skládá ze 3 kusů.	1
1078	9602	Z plovoucích podlah vysává znamenitě.	0
1079	9371	Po dětech drobky uklidí jedna dvě.	0
1080	9517	Vyhovuje pro menší plochy.	0
1081	9901	Tedy má o 25% nižší spotřebu při stejném sacím výkonu).	0
1082	11413	Což považuji za naprosto nedostatečné.	1
1083	9838	Výkon za slušnou cenu.	0
1084	9475	Nemusíme shánět sáčky a  dávat za ně penize.	0
1085	9844	Neskutečný motor a jeho vysávací síla.	0
1086	10880	Špatný nástavec na koberce.	0
1087	10400	Velký obsah na prach.	0
1088	10328	Velice výkonný s výborným sáním.	0
1089	11546	Trošku vyšší hluk při max.	0
1090	10670	Chybí mi regulace výkonu vysavače ( pouze 1 rychlost ).	1
1091	11497	Ocenil bych větší nádobu na vysáté smetí.	1
1092	9801	Výborný pomocník v domácnosti.	0
1093	11312	Trochu hur se cisti filtr.	1
1094	9779	Když jsem ho zapnula.	0
1095	10714	Velmi malý sací výkon.	0
1096	11491	Jaký jsem kdy viděl.	1
1097	10567	Zvládne s ním hravě pracovat i žena.	0
1098	10647	Kde ale dřou o vysávaný povrch.	1
1099	9883	Vysavač splnil má očekávání.	0
1100	11350	Dneska jsem se s vysavačem nedostal ani za záchod.	0
1101	10842	Vysavač ho i na nejnižší chod 'vcucává' do sebe.	0
1102	10259	Možnost výběru nádoby nebo sáčku.	0
1103	11320	Mám zapnuto stále  na nejvyšší výkon páry.	0
1104	10554	Led osvětlení je užitečné.	0
1105	9939	Výborný vysavač (na nejnižší stupeň skoro nejde odlepit od dřevěných parket).	0
1106	10629	Má problémy na dlaždicích.	1
1107	11538	Uchycují se pouze na trubici.	1
1108	10329	A jelikož jsem na tento vysavač četla samé dobré názory i já se přidávám.	0
1109	10456	Mám ve třech  pokojích koberce k tomu jednu sedačku a to vše jsme vyčistili za hodinu a půl.	0
1110	10572	Svou velikostí a zpracováním vždy udělá dojem na místě výkonu práce.	0
1111	9665	Výkonný výhoda: turbo hlavice.	0
1112	11173	A prodloužená zúžená hubice  s odnímatelným kartáčkem pro ruční vysvač.	1
1113	11193	Není indikace o dobití.	1
1114	10999	Pri niektorých zariadeniach neodsáva 100%.	0
1115	10164	Doplňování vody bez nutnosti něco rozebírat.	0
1116	9989	Výhodou je ruční vysavač.	0
1117	10946	Celkem složitá výměna nádržky na vodu.	0
1118	10692	Musí se často čistit.	1
1119	11403	Některé příslušenství je neprakticky upevněno na sací trubce.	1
1120	9772	Takže v pohodě dosáhne všude.	1
1121	11126	Že vzduch se z vysavače vyfukuje směrem nahoru.	1
1122	10879	Nečistotu vylít a nemít prach pořád v sáčku vysavače.	0
1123	11227	Ale přesto nezabere více místa jako normální vysavače.	1
1124	10240	Jak doma tak i v dílně.	0
1125	9276	Výborně vysává psí chlupy s rotačním nástavcem.	1
1126	9615	Sedačky jsou na omak sušší.	0
1127	11215	Toto není z popisu zcela zřejmé.	1
1128	11191	Lepší by bylo jeho umístění v horní části.	1
1129	10417	Výborná manipulace s přístrojem.	1
1130	9882	Jednička ve své kategorii.	0
1131	10942	Což se mohlo na výsledku negativně podepsat.	1
1132	10726	Bez uložení do základny hrozí pád vysavače na zem.	1
1133	10666	Poměr cena a kvalita moc nevyhovuje.	1
1134	10220	Široká škála příslušenství (absolut).	1
1135	9971	Vyfukování vysavačem (na horní části).	0
1136	11076	Navijeni kabelu by neuškodilo i když řešení by bylo zřejmě složité.	1
1137	10219	Dva stupně sacího výkonu.	0
1138	11136	Spínač čerpadla by měl mít jinou barvu.	1
1139	10968	Kvůli váze se hůř manipuluje s vysavačem.	1
1140	9343	Vysává lépe než rainbow který mně nutili podomní obchodníci.	0
1141	9708	Jednotlivé nástavce se dají zacvaknout přímo do vysavače.	1
1142	9596	Úplně nejlepší je ovládání vysavače na madle.	0
1143	10288	Kärcher je značka kvality a funkčnosti.	0
1144	9973	Na bateriový vysavač vysoký výkon.	0
1145	11444	V dané třídě nic.	1
1146	10289	Nízká cena za slušnou kvalitu.	0
1147	11388	Na nic jsem nepřišla.	1
1148	11377	Že se každou chvíli zlomí.	1
1149	9706	Pri vyuziti akce bezkonkurencni cena za skvely produkt.	0
1150	11115	Vyšší váha než u akumulátorových.	0
1151	9789	Měl jsem rowentu 24 v - po 2.	1
1152	9398	Rotační kartáč na ruční vysavač funguje výborně na čalouněný nábytek.	0
1153	11133	Zatím o ničem nevím.	1
1154	9401	Nemusím myslet na koupení  nových pytlíku.	1
1155	10738	Ale při skladování nešikovná.	0
1156	11092	Chce to radši vysavač přenášet.	0
1157	9879	Skvěle vysává koberec s vysokým vlasem.	0
1158	9539	Svůj účel vysavač splní.	0
1159	9799	Jednoduché vyjmutí vlastního vysavače z 'podvozku' a možnost použití jako ruční vysavač.	0
1160	11556	Ale za kvalitu se musí platit.	1
1161	9749	Velmi dobře vydává koberce i podlahu.	0
1162	10055	Čistí i dobře spáry.	0
1163	9387	Vysoký výkon v poměru k ceně.	0
1164	10258	Jsem z něj nadšená.	0
1165	10058	Že bude dobře sloužit.	0
1166	10622	Takze toto je druhy stejny vysavac.	1
1167	11264	Cyklon pojme méně prachu než sáček sáčkového vysavače.	0
1168	11424	Mohl by byt delsi napajeci kabel.	1
1169	11560	Neškodila by ještě jedna malá hubice bez štětinek na ruční vysavač.	1
1170	11392	Až se tlačítko rozbije.	1
1171	10488	Lehká manipulace s produktem.	0
1172	9656	Vysouvací 'smetáček' na hubici (jen shodim tyč a mohu vysát drobky na stole.	0
1173	11428	Vyrobce nedodava hubici na cisteni calouneni.	1
1174	9611	Umí vysávat i tekutiny.	0
1175	10080	Trubici lze velmi pohodlně vytáhnout a pro uložení opět stáhnout.	0
1176	10311	Akorát je nevyluxuje na první dobrou.	0
1177	11261	Jak starší vysavače nevysávali :).	0
1178	9888	Tady je systém s uvolněním 'tlačítkem' (lock system) a zatím funguje dobře.	0
1179	9304	Jsem spokojena s výkonem i hlasitostí.	0
1180	10929	Nevyhovující hubice (používám hubici z předchůdce).	1
1181	9954	Suchy i vodni filtr.	0
1182	11512	Sací trubky a hubice).	0
1183	10672	Kovová trubice nedrží pevně.	1
1184	11567	Při přenášení poměrně těžký.	1
1185	10644	Jestli jste na maximu nebo kolik vůbec jste přidali.	1
1186	10452	Zde je moje video recenze.	0
1187	9592	Velmi lehký a vždy po ruce.	0
1188	9570	Výkonný a tichý chod.	0
1189	10662	Horší manipulace s vysávací hlavicí.	1
1190	9286	Dvě možnosti vysávání se sáčkem nebo bez sáčku.	0
1191	9641	Rozhodla značka a recenze.	0
1192	10192	Tichý s vysokou sací sílou.	0
1193	9581	Má redukci průměru hadice.	1
1194	10021	Protože vlastní zvuk motoru je v hluku proudění vzduchu k nerozeznání.	0
1195	9452	Než u předešlého vysavače.	0
1196	11316	Kolečka u hubice nejsou dostatečně pogumovaná.	1
1197	10139	Dělá to co jsem cekal.	0
1198	10030	Oproti starému vysavači je to neskutečná změna.	1
1199	10447	Mnoho různých nástavců (mimo jiné i 2 určené k odstranování chlupů zvířat).	0
1200	9423	Kdyby jste vysavač používali v domácnosti.	1
1201	10781	Je poměrně hodně hlučný a těžký.	0
1202	10422	Balení obsahuje hodně hlavic na všechny povrchy i hlavici speciálně na chlupy  psů a koček.	0
1203	10658	Na bocích se rychle odírá barva.	1
1204	11380	Ale to se vyřeší.	1
1205	10917	Snad sem mohla koupit i lacnejsi  variantu.	1
1206	9324	Cenově výhodný oproti tzv.	0
1207	9587	Pořizovací náklady jsou desetinou bateriových vysavačů.	1
1208	9824	Příjemný a lehký do ruky.	0
1209	10603	Mohla by být větší nádoba na vysátý odpad.	1
1210	10975	Že nemá i velký turbokartáč.	0
1211	9598	Výhodou jsou kartáče v balení.	0
1212	10827	Větší kousky nemá sílu vysát.	1
1213	10860	Rukojeť od nádobky na prach lze snadno zaměnit s rukojetí vysavače a tím vysavač poškodit.	1
1214	9363	Indikátor naplnění sáčku na prach.	0
1215	10801	Špatně vyřešeno ukládání el.	1
1216	9898	Že zařízení má vnitřní aku a musí se čekat než se nabije.	1
1217	9808	2 úrovně sacího výkonu s inteligentní detekcí povrchu.	0
1218	9571	Robustnost přístroje (až na kolečka).	0
1219	10927	Nemá filtry v základním vybavení.	1
1220	10343	Vysaje i chlupy z me kokrspanelky.	0
1221	9908	Řipojím ho na chodbě a vysaju celý byt.	0
1222	10719	Vysoka uroven hluku - doporucuju spunty do usi.	1
1223	11372	Za tuto cenu by som očakaval ovladanu zásuvku.	1
1224	10761	Musíte ho sundat ohnout se v ruce umýt a zase nasadit.	1
1225	10961	Ještě jsem vysavač nepoužila.	1
1226	10542	Lehké čistění i manipulace.	0
1227	11441	Nádoba na vysátý prach by mohla mít jednodušší tvar pro efektivnější čištění.	1
1228	10963	Špatná přístupnost při čištění kartáče.	0
1229	10945	Ale oproti starým vysavačům supertichý.	0
1230	10225	Že nadzvedává koberce :-).	0
1231	9963	Ale az cas ukaze).	1
1232	10919	V příslušenstí bych uvítal nástavec (malou hadici) pro úzká špatně přístupná místa.	1
1233	10981	Chce to trochu cviku.	1
1234	10029	Použitelné i jako ruční vysavač.	0
1235	11445	Musí se stejným tahem dopředu i zpět a poté teprve začít další tah abyste nevytírali nepovysávanou zem.	1
1236	9757	Vysavá téměř bezhlučně a s dodtatečnou silou.	0
1237	10821	Drobné kamínky)se velmi rychle ucpou filtry a výkon padá na minimum.	1
1238	10538	Chtěla jsem něco na rychlé vysátí.	0
1239	10694	Univerzální hubice není příliš vhodná na vyšší koberce.	1
1240	11199	Ucpává se kartáč a hubice.	0
1241	9910	V porovnání s naším předchozím vysavačem skutečně vysává.	0
1242	10727	Takže to není problém.	1
1243	10075	Který zaručuje dokonalé vysátí koberce a to i zápachu z navlhlého koberce.	0
1244	10102	Koberce byly dobře vyprané.	0
1245	10540	Nemusím vytahovat velký vysavač.	0
1246	11208	Prozatím nevím o ničem.	1
1247	11268	Nema takovou sací sílu jak mi bylo řečeno.	1
1248	11175	Težší nečistotu to  nevysaje.	1
1249	10912	Opravdu uplne vsechno je plastove (trubice.	1
1250	9516	To ale zvládnou i levnější stroje.	0
1251	11415	Což je pro příp.	1
1252	11326	Takže ve větším bytě se musí hodit do jiné zásuvky.	1
1253	10900	I když byla nastavena nejnižší sací síla.	1
1254	11231	Parkovací poloha není zcela dokonalá a automaticky nevypíná.	1
1255	9522	Perfektně saje a je velmi tichý.	0
1256	10578	Navíc hadice vede z vysavače nahoru.	1
1257	9715	Zkusil jsem ho jednou po vánočních svátcích a splnil přesně co jsme potřebovali.	0
1258	10524	Je opravdu na vysavač tichý.	0
1259	9564	Možnost i bez použití sáčků.	0
1260	10713	Jak se zajíždí nový motor.	0
1261	11122	Držák rukejti  působí laciným platem.	1
1262	10685	Při vysávání ve výšce).	0
1263	9291	Dlouhá hadice na vysávání úzkých prostor.	0
1264	11139	Je třeba mít místo.	0
1265	11287	Horší manipulace s nádobou na špinavou vodu.	1
1266	11361	Možná nižší manévrovatelnost hlavice (lze vytočit tak do 30°) - nemám srovnání.	1
1267	10970	Což bylo praktické na vlasy na koberci.	0
1268	9987	Nástavec s kartáčem v rukojeti.	0
1269	11438	Pouze jedna výhrada - hlučnost.	1
1270	9259	Nevím co bych mu vytkla.	1
1271	10800	Až mám obavu z mechanického poškození.	1
1272	10426	Je lehký do ruky a bez kabelu.	0
1273	10187	Jeden z mála vysavačů na trhu.	0
1274	9350	Velká výhoda produktu a ceny.	0
1275	10255	Dostatečný sací výkon (na hladké podlahy).	0
1276	11254	Jinak se v nashromážděných chuchvalcích zase lepí na koberec.	1
1277	10909	Které se mírně při čištění prohýbají.	1
1278	9912	Tento vysavač má již 2roky dcera a je velmi spokojena.	0
1279	10460	Čištění párou je kvalitní.	0
1280	11464	Při jeho sacím výkonu se musíte do toho trou opřít a tím  pádem se trochu prohýbají.	1
1281	10985	Občas kovové vysávací potrubí dává elektrostatické rány.	1
1282	9809	Mám 2 malé děti.	0
1283	11307	Sací hubice nevhodná na koberce.	1
1284	11314	Vzhledem k ceně - žádné výhrady.	0
1285	9573	Zatím jsem s ním moc nevysával.	1
1286	10179	Možnost připojit velké množství el.	1
1287	11063	Nebo co to je.	1
1288	11145	Když chcete vysávat koberce.	0
1289	9406	'všesměrové' kolečka - jezdí i bokem a snadno.	0
1290	10643	Trochu hlučnější při max výkonu.	1
1291	9960	Plní funkci pro kterou je určen.	1
1292	9997	Kde není možnost připojení do el.	0
1293	9976	A po roce používání jsem max.	1
1294	9302	Nízká hmotnost jezdí jako drak.	0
1295	10605	Přenášení vysavače za rukověť manuál nedoporučuje.	1
1296	10270	Takže trubky se při vysávání otáčejí a povolují.	1
1297	11554	Přechod z vysávací lišty do vysávací hadice je zůžen a občas se v tomto místě sekne vysávaný předmět.	1
1298	10835	Mřížka hepafiltru sama uvolňuje a vypadává.	1
1299	11209	Mám dva týdny - zatím jsem nenarazil na problém.	1
1300	11477	Že to moc nevytírá.	1
1301	10749	Navíc s defomovanou gumou (stírátkem).	0
1302	9395	Mazlíky a je nutné mít stále po ruce vysavač.	1
1303	10053	Prodlouzena zaruka na baterii.	1
1304	9631	Ale je to jen tím.	1
1305	9854	Který je výkonný a usnadňuje práci nejen v domácnosti.	0
1306	10925	Obcas je nutno napr.	1
1307	10753	Pouze na plný výkon může být vysavaní koberců trochu náročné.	1
1308	9681	Je super hlavně na sedací soupravu.	0
1309	11499	Nemá přisvětlovací led diodu.	1
1310	10867	Snad jen že úzký nástavec do užších míst je krátký.	1
1311	9720	Příslušenství (štětka na nábytek.	1
1312	11018	Ale jde to lehce vyčistit.	0
1313	9288	Uklízení začalo děti bavit.	0
1314	11365	Vax chybí hepa filtr.	1
1315	9627	Nářadí o odběru max 2600w.	0
1316	10132	Sací výkon super - regulace (dobré i na nudle mimina:-)).	0
1317	11036	Dané příslušenství nelze uložit dovnitř vysavače.	1
1318	9479	Naklápí se všemi směry.	0
1319	10845	Reklamace hned po zakoupení.	0
1320	11045	S hubicí na prach se sšpatně manipuluje.	1
1321	9643	Při vysokém výkonu nadzdvihává koberec.	0
1322	11398	Který se pak dostává i do motoru.	1
1323	11360	Trochu složitější údržba na vymývání nádoby na vodu.	0
1324	10721	Ale da se to.	1
1325	11550	Zatím jsem nic nenašla.	1
1326	10216	Je hned po ruce.	0
1327	10339	V případě nouze lze dokoupit i některé náhradní díly.	1
1328	11171	Složitější čištění nádoby s prachem.	1
1329	11131	Horší ovladatelnost při změně délky sací hubice.	1
1330	11212	Že nemá být vysavač za hadici popotahován je sice vhodný.	1
1331	11109	To ale vysavač po 10 000.	1
1332	11211	Nesmi se na ne moc tlacit.	1
1333	9736	Když přejedu rukou po podlaze není tam ani drobek.	0
1334	11480	Že nemá úložný prostor pro příslušenství.	1
1335	11327	Za tím nelze sehnat kabelu na uložení.	1
1336	9964	Velice dlouhý kabel do zásuvky.	0
1337	9260	Na hladkou podlahu i na koberce.	0
1338	9551	Že dlouho bude pracovat bez poruchy.	0
1339	10072	Funkce tepování - skvělé do auta.	0
1340	10515	Výkon s turbo kartáčem.	0
1341	10856	Výkon je na malé kusové koberce až příliš silný (přicucnou se).	0
1342	10208	Na jedno nabití v pohodě povysávám tři pokoje a kuchyň.	0
1343	9340	Tichý chod při nižším stupni sání.	0
1344	11089	Součástí balení není náhradní filtr.	1
1345	11147	Pokud se dostane prach z pytle do plechové nádoby.	1
1346	9299	Delší záruka na motor.	1
1347	10486	Byla jsem s ním spokojená.	0
1348	11535	Uchycení hadice při přechodu na držadlo.	1
1349	9871	Je to proste drak.	1
1350	9840	Je okamžitě k použití.	0
1351	11467	Zpráva z přezkumu zvuku uvádí: vysavač vydává zvuk podobný jako ostatní jiné kusy a poslali nám vysavač zpět.	1
1352	9297	Zatím dobrý lehký jednoduchý.	0
1353	9685	Celkem kvalitní výrobek za slušné peníze.	0
1354	11154	Jeden mód se nedá použít na plovoucí podlahu a koberec.	1
1355	10014	Velmi dobrá výdrž baterie.	0
1356	9827	Nelze snížit stupeň sání.	1
1357	10410	Může vysávat i vodu.	0
1358	10843	Takže se potom kroutí vedle.	1
1359	10831	Nezávislá na konektoru pro nabíjení.	0
1360	9461	Snadno se s ním pracuje.	0
1361	11552	Nedostane se do rohů.	1
1362	9993	Oddělitelný malý vysavač na drobky a podobnou nečistotu.	0
1363	9421	Vlasy i zvireci strst a to jak z kobercu tak z vinylu.	0
1364	10027	Sice vysavač váží více.	1
1365	9357	Velmi dobrá cena i design.	0
1366	9532	Je skladný a vyhovuje jeho velikost.	0
1367	9450	Vysavač všem vřele doporučuji! nemám co bych vysavači vytkla.	1
1368	11343	Čudlíky vypni/zapni nevypadají že přežijou deset let.	0
1369	11075	Z hlediska vyšších frekvencí se jedná o klasický nepříjemný zvuk většiny vysavačů.	1
1370	10836	Takže když po skončení vysávání chcete očistit turbokartáč.	0
1371	10532	Velmi dobrý výkon na hladkých podlahách.	0
1372	11238	Ale to je zalezitos akumulatoru.	1
1373	9572	Snadné umisťování do nabíjecího stojanu.	0
1374	10144	Snadno se ovládá a je to vlastnš 2 v 1.	0
1375	10118	Zakoupeno do rodiny již 2x.	0
1376	11333	Že při menším nárazu při vysypávání praskne.	1
1377	10115	Za tuto cenu je to skvělá koupě.	0
1378	9552	Dá se použít na zahradě na odfukování listí.	0
1379	10088	Mám to hezky doma při ruce a nemusím si domů zvát čistící firmu a myslet na včasné objednání.	0
1380	11153	Součástí tepovače mohla být trubice na čištění čalounění.	1
1381	11221	Horší čištění nádoby na prach.	1
1382	11140	Poslední detail - starý vysavač se dal chytit za rukojeť.	1
1383	11311	Ale da se to.	1
1384	10295	Ale dá se regulovat.	1
1385	10584	Jinak si dost prachu naprasite zase zpet.	1
1386	10534	Rychlé nabíjení a celkem slušná výdrž.	0
1387	11253	Přiložená plochá hubice je k ničemu.	1
1388	11490	Chyběla měrka na saponát.	1
1389	10352	Vysoký sací výkon na všechny povrchy.	0
1390	10673	Při použití mopu má stroj velký odpor a obzvláště na hrubších podlahách je namáhavé ho obsluhovat.	1
1391	10495	Padne pěkně do ruky.	1
1392	10359	Vhodný na psí chlupy.	0
1393	10982	Tvorba statického náboje po celém povrchu vysavače(závisí na druhu materiálu koberce).	1
1394	10564	Co se ve vysavači objevilo.	1
1395	10335	Který je vždy při ruce.	0
1396	10441	Čas kdy vydrží na baterku je sice jen 30 minut.	1
1397	9842	Kompletní úklid v jednom kroku.	0
1398	10688	Jinak se prisaje a nejde s hlavici vubec hnout.	1
1399	9675	Dal jsem na recenze.	0
1400	10474	Ale lepší než sáčkový.	0
1401	11531	Rozkládáním tyče na ruční vysávání.	0
1402	9568	Filtr se snadno vyklepe a nedělá kolem nepořádek.	1
1403	10850	Že vysávání chlupy a zbytky sena po králíkovi.	0
1404	10181	Dodáván i s příslušenství na sací hubici.	0
1405	9863	Perfektně vysává zvířecí chlupy.	0
1406	9794	Včetně chlupů od koček.	0
1407	10852	Horsi manipulace - vylevani vody.	1
1408	9381	Cena/výkon  - velmi dobré.	0
1409	11386	Při vysávání koberců se musí vyvinout značná síla.	1
1410	10454	Ze ma vetsi vykon nez philips.	1
1411	9832	Kvalita vysávání - super.	0
1412	10321	Zatím nemám mnoho zkušeností s provozem.	0
1413	9855	Je o polovinu levnejsi nez konkurencni vyrobek se stejnym pouzitim.	0
1414	10112	Popřípadě i menší koberce.	0
1415	10365	Tento vysavač mám už druhý.	0
1416	11300	Musí se častěji vysypat.	1
1417	11286	Ale na nizky vykon je tichy krasne.	0
1418	10582	Že baterie vydrží co nejdéle.	1
1419	9911	Vodu výsaje taky super.	0
1420	10705	Tyto drobné nedostatky jsou však daleko v pozadí za jeho přednostmi.	1
1421	11313	Trochu krkolomná manipulace při vylévání vody po vysávání (nádobu nelze vyjmout z podvozku).	1
1422	10388	Tichý a spolehlivý pomocník do domácnosti.	0
1423	10098	Zatím vysavá jak jsem si představoval.	0
1424	9942	Hodně malý a relativ.	0
1425	9270	Výrobcem udávaný poloautomatický oklep filtru vůbec nefunguje - možná tak.	1
1426	11422	Špatně vysává u okrajů a v rozích.	0
1427	9546	Velice snadná manipulace s vysavačem.	0
1428	10750	Zdířka dobíjecího konektoru z adaptéru je umístěna přímo na těle vysavače.	1
1429	10780	Vydává horní permanentní filtr chrastivé zvuky.	0
1430	9849	Výhodou by mohla být cena.	1
1431	10511	Vysavač bez nutnosti tahat za sebou kabel a být omezen vzdáleností.	0
1432	9372	Ideální pro úklid v bytě.	0
1433	10600	Jsem to v nějaké další recenzi.	0
1434	9624	Při velkém sacím výkonu (400w).	0
1435	11176	Po ca 1 roku se mi pokazilo tlačítko vyp/zap.	1
1436	9315	Vysavač  pracuje ve třídě a jak pro vysávání koberců i podlah bez koberců a splňuje veškeré požadavky.	0
1437	10362	Lehký snadné složení na vysávání nemusí se schánět sáčky.	0
1438	11514	Žel placatá hubice (na koberce.	0
1439	10838	Malá nádržka na vodu.	0
1440	10775	Občas při práci probíjí (ale to mi dělají i nákupní vozíky :d).	1
1441	9754	Celková kvalita úklidu s použitím vodní filtrace.	0
1442	10254	Sací výkon a bohaté příslušenství.	0
1443	9447	Dcera začala vysávat :-).	0
1444	9906	Neslábnoucí výkon díky lion baterii.	0
1445	10273	Plně nabitý za hodinu.	0
1446	10093	Výkonem a obsluhou odpovídá popisu.	0
1447	9713	Lepší by byla nabíjecí stanice než klasická nabíječka.	1
1448	10541	Účel mého zakoupení splnil na 100%.	0
1449	10184	Kompatibilita se sadou one+.	0
1450	9377	Půjčovala a půjčuje si ho celá rodina i příbuzný.	0
1451	9527	Poměrně velký akční radius.	0
1452	11251	Prach a štěrbinová hubice jsou v jednom a použití je trochu nepraktické.	1
1453	9673	System odstranovani chlupu z rotacni hlavice.	1
1454	9834	Nošení ve vodorovné poloze a ne ve svislé.	0
1455	9617	Opravdu vysává - konečně první vysavač.	1
1456	10399	Vysavač má slušný tah.	0
1457	11082	Vždy se mi při vysávání začne zasunovat.	1
1458	9442	Tichý oproti mému klasickému sáčkovému elektroluxu.	0
1459	9702	Lehce si člověk navolí jaký sací výkon chce.	1
1460	11481	Jediné mínus moc nefungující čistící ofuk filtru.	1
1461	11114	Ten lze ho vyjmout a vyčistiti ručně.	0
1462	9454	S vysavačem jsem maximálně spokojen.	0
1463	9835	Z jiz vysateho koberce starsim vysavacem.	0
1464	10406	Hezky se s ním vysává.	0
1465	9768	Silný a tichý vysavač.	0
1466	10319	Vysátí díry po vypnutí vrtačky).	0
1467	9680	S výrobkem jsem spokojen.	0
1468	9284	Mop velmi dobře pracuje.	0
1469	9719	Vysoký a stabilní výkon sání (na rozdíl od akumulátorových vysavačů).	0
1470	11568	Kolečka u sací násady.	1
1471	10324	Jak mnozí popisují v recenzích.	1
1472	9652	Skvěle vysává koberce i parkety.	0
1473	10127	Odnímatelná část má bohaté využití.	0
1474	11474	Lepší je stáhnout si nabízený návod.	1
